Rooms,Type,Price,Distance,Bathroom,Car,Region,LogPrice
4.0,h,2320000.0,6.2,2.0,2.0,Southern Metropolitan,14.657077743642493
3.0,t,1465000.0,6.2,2.0,2.0,Southern Metropolitan,14.197365800433305
3.0,t,701000.0,21.3,2.0,2.0,Eastern Metropolitan,13.460263166016727
3.0,h,850000.0,21.3,1.0,2.0,Eastern Metropolitan,13.652991628466498
3.0,h,885000.0,8.8,1.0,1.0,Eastern Metropolitan,13.693342923990066
3.0,h,1190000.0,16.0,1.0,1.0,Southern Metropolitan,13.989463865087712
3.0,h,485000.0,18.0,2.0,1.0,Western Metropolitan,13.091904169919621
3.0,h,530000.0,18.4,2.0,2.0,Western Metropolitan,13.180632285528304
3.0,h,515000.0,18.4,1.0,2.0,Western Metropolitan,13.151922179645874
4.0,h,1305000.0,18.4,2.0,0.0,Western Metropolitan,14.081713598738931
3.0,h,555500.0,18.4,2.0,1.0,Western Metropolitan,13.22762388806182
4.0,h,1350000.0,7.8,1.0,2.0,Eastern Metropolitan,14.115615150414612
3.0,u,910000.0,7.8,2.0,1.0,Eastern Metropolitan,13.721199878493033
3.0,h,1300000.0,7.8,2.0,2.0,Eastern Metropolitan,14.077874822431765
3.0,h,2372500.0,7.8,2.0,1.0,Eastern Metropolitan,14.741751620691597
2.0,u,535000.0,7.8,1.0,1.0,Eastern Metropolitan,13.190022025878143
3.0,h,580000.0,15.5,1.0,4.0,Western Metropolitan,13.270783382522602
3.0,h,670000.0,10.4,1.0,2.0,Western Metropolitan,13.415032991367148
3.0,t,855000.0,3.4,2.0,1.0,Northern Metropolitan,13.658856747918897
2.0,h,990000.0,3.4,1.0,0.0,Northern Metropolitan,13.805460222110773
2.0,u,630000.0,5.4,1.0,1.0,Southern Metropolitan,13.353475098367715
2.0,t,942000.0,5.4,1.0,1.0,Southern Metropolitan,13.7557605535585
2.0,h,912500.0,5.4,1.0,2.0,Southern Metropolitan,13.723943364438783
1.0,u,515000.0,5.4,1.0,1.0,Southern Metropolitan,13.151922179645874
2.0,u,672000.0,5.4,1.0,1.0,Southern Metropolitan,13.418013619505286
4.0,h,2162000.0,7.3,2.0,3.0,Southern Metropolitan,14.586544277181291
3.0,h,2260000.0,7.3,2.0,4.0,Southern Metropolitan,14.630875371248468
4.0,h,745000.0,25.2,2.0,1.0,South-Eastern Metropolitan,13.521139497361697
4.0,h,800001.0,12.1,1.0,2.0,Northern Metropolitan,13.592368256649284
3.0,h,1180000.0,6.4,1.0,1.0,Western Metropolitan,13.981024996441848
3.0,h,521000.0,16.3,1.0,2.0,Northern Metropolitan,13.163505320735505
2.0,t,910000.0,5.9,1.0,2.0,Southern Metropolitan,13.721199878493033
3.0,h,2372500.0,5.9,3.5,2.0,Southern Metropolitan,15.404745763080856
2.0,u,592000.0,5.9,1.0,1.0,Southern Metropolitan,13.291261913866142
1.0,u,455000.0,5.9,1.0,1.0,Southern Metropolitan,13.028052697933088
3.0,h,2265000.0,8.4,2.0,2.0,Southern Metropolitan,14.63308531689927
3.0,h,1780000.0,8.4,2.0,2.0,Southern Metropolitan,14.392123922268269
2.0,u,585000.0,4.3,2.0,2.0,Western Metropolitan,13.279367126213993
4.0,h,1085000.0,4.3,2.0,2.0,Western Metropolitan,13.897090544956697
4.0,h,1680000.0,11.4,2.0,2.0,Southern Metropolitan,14.334304351379442
4.0,h,400000.0,31.7,2.0,2.0,Western Victoria,12.89921982609012
4.0,h,355000.0,29.8,2.0,1.0,Western Victoria,12.779873068457553
5.0,h,355000.0,31.7,2.0,2.0,Northern Victoria,12.779873068457553
3.0,t,815000.0,20.0,3.0,2.0,South-Eastern Metropolitan,13.610943392223
2.0,t,800000.0,20.0,1.0,1.0,South-Eastern Metropolitan,13.592367006650065
3.0,h,885000.0,20.0,1.0,2.0,South-Eastern Metropolitan,13.693342923990066
3.0,h,2010000.0,3.0,1.0,0.0,Southern Metropolitan,14.51364528003526
6.0,h,2372500.0,3.0,3.5,2.0,Southern Metropolitan,15.538277155705378
3.0,h,1850000.0,3.0,2.0,1.0,Southern Metropolitan,14.430696197054507
3.0,h,663500.0,17.9,2.0,1.0,Northern Metropolitan,13.4052841327544
4.0,h,732000.0,17.9,2.0,1.0,Northern Metropolitan,13.503535792943449
4.0,h,720000.0,17.9,2.0,3.0,Northern Metropolitan,13.487006490992238
3.0,h,556500.0,17.9,1.0,2.0,Northern Metropolitan,13.229422449697736
3.0,u,569000.0,16.2,1.0,2.0,Eastern Metropolitan,13.251635713108469
3.0,h,1850000.0,6.2,2.0,2.0,Western Metropolitan,14.430696197054507
2.0,h,1090000.0,6.2,1.0,0.0,Western Metropolitan,13.901688254205327
2.0,h,760000.0,6.2,1.0,0.0,Western Metropolitan,13.541073712262515
3.0,h,1090500.0,14.3,2.0,2.0,Southern Metropolitan,13.902146864623822
5.0,h,872000.0,26.5,2.0,2.0,Eastern Victoria,13.678544702891116
3.0,h,730000.0,26.5,2.0,2.0,Eastern Victoria,13.500799813124575
1.0,u,519000.0,21.5,1.0,1.0,South-Eastern Metropolitan,13.159659162148026
4.0,t,1170000.0,21.5,2.0,2.0,South-Eastern Metropolitan,13.972514306773938
2.0,u,720000.0,14.2,1.0,1.0,Eastern Metropolitan,13.487006490992238
2.0,u,572000.0,14.2,1.0,1.0,Eastern Metropolitan,13.256894270361935
3.0,h,1640000.0,14.2,1.0,2.0,Eastern Metropolitan,14.310206799800381
3.0,t,1011000.0,14.2,2.0,2.0,Eastern Metropolitan,13.82645049800261
5.0,h,1450000.0,14.2,2.0,2.0,Eastern Metropolitan,14.187074114396758
3.0,h,880000.0,18.8,2.0,2.0,South-Eastern Metropolitan,13.687677186454389
3.0,h,1256000.0,10.1,2.0,2.0,Southern Metropolitan,14.04344262601028
1.0,u,330000.0,10.1,1.0,1.0,Southern Metropolitan,12.706847933442663
2.0,u,670000.0,10.1,1.0,2.0,Southern Metropolitan,13.415032991367148
2.0,u,602000.0,10.1,1.0,1.0,Southern Metropolitan,13.308012724290958
4.0,h,1337000.0,10.4,2.0,2.0,Western Metropolitan,14.10593885608408
2.0,h,970000.0,1.8,1.0,0.0,Northern Metropolitan,13.785051350479566
3.0,h,1232000.0,5.3,1.0,1.0,Northern Metropolitan,14.024149423075603
4.0,t,950000.0,15.4,2.0,2.0,Eastern Metropolitan,13.764217263576723
2.0,u,460000.0,11.2,1.0,1.0,Northern Metropolitan,13.038981768465277
4.0,h,1138000.0,11.2,2.0,2.0,Northern Metropolitan,13.944782893668414
4.0,h,1410000.0,12.3,2.0,2.0,Southern Metropolitan,14.15910026235435
3.0,h,1245000.0,12.3,1.0,1.0,Southern Metropolitan,14.034646087880946
2.0,h,1114000.0,12.3,1.0,1.0,Southern Metropolitan,13.923467699469366
3.0,u,740000.0,12.3,1.0,1.0,Southern Metropolitan,13.514405465180353
4.0,h,1120000.0,15.5,2.0,2.0,South-Eastern Metropolitan,13.928839243271277
3.0,h,945000.0,15.5,1.0,2.0,South-Eastern Metropolitan,13.758940206475879
1.0,u,280000.0,11.4,1.0,1.0,Southern Metropolitan,12.542544882151386
2.0,u,485000.0,11.4,1.0,1.0,Southern Metropolitan,13.091904169919621
3.0,h,1315000.0,21.5,2.0,2.0,South-Eastern Metropolitan,14.089347223594002
3.0,u,1770000.0,1.8,2.0,1.0,Northern Metropolitan,14.386490104550012
3.0,u,630000.0,8.5,1.0,1.0,Northern Metropolitan,13.353475098367715
3.0,u,1725000.0,3.5,2.0,2.0,Southern Metropolitan,14.360737608447597
3.0,h,1325000.0,3.5,2.0,2.0,Southern Metropolitan,14.09692301740246
2.0,u,625000.0,3.5,1.0,1.0,Southern Metropolitan,13.345506928718539
2.0,u,665000.0,3.5,2.0,1.0,Southern Metropolitan,13.407542319637992
3.0,h,1400000.0,4.6,2.0,0.0,Southern Metropolitan,14.151982794585487
3.0,h,850000.0,8.4,1.0,2.0,Northern Metropolitan,13.652991628466498
5.0,h,1400000.0,8.4,2.0,2.0,Northern Metropolitan,14.151982794585487
3.0,h,930000.0,8.4,1.0,0.0,Northern Metropolitan,13.742939865129438
4.0,h,830000.0,8.4,1.0,2.0,Northern Metropolitan,13.62918097977278
3.0,h,881000.0,8.4,1.0,2.0,Northern Metropolitan,13.688812904918317
3.0,u,660000.0,8.4,1.0,1.0,Northern Metropolitan,13.399995114002609
3.0,h,945000.0,8.4,1.0,2.0,Northern Metropolitan,13.758940206475879
3.0,h,1210000.0,8.4,2.0,2.0,Northern Metropolitan,14.006130917572923
3.0,h,970000.0,8.4,1.0,1.0,Northern Metropolitan,13.785051350479566
2.0,u,465000.0,8.4,1.0,1.0,Northern Metropolitan,13.049792684569493
3.0,h,725000.0,8.4,1.0,2.0,Northern Metropolitan,13.493926933836812
3.0,h,990000.0,8.4,1.0,1.0,Northern Metropolitan,13.805460222110773
3.0,h,972500.0,8.4,1.0,1.0,Northern Metropolitan,13.787625354474738
3.0,h,955000.0,8.4,1.0,1.0,Northern Metropolitan,13.769466619462868
3.0,h,1900000.0,3.5,1.0,0.0,Northern Metropolitan,14.457364444136669
4.0,h,1100000.0,12.0,2.0,2.0,Northern Metropolitan,13.9108207377686
5.0,h,1266000.0,12.0,2.0,2.0,Northern Metropolitan,14.051372881686259
3.0,h,1040000.0,12.0,2.0,1.0,Northern Metropolitan,13.854731271117556
2.0,h,888000.0,12.0,1.0,2.0,Northern Metropolitan,13.696727021974308
2.0,t,521000.0,12.0,1.0,1.0,Northern Metropolitan,13.163505320735505
3.0,h,857700.0,12.0,1.0,1.0,Northern Metropolitan,13.662009666978513
3.0,t,642500.0,12.0,2.0,2.0,Northern Metropolitan,13.373122095751512
3.0,h,1676000.0,2.4,1.0,1.0,Northern Metropolitan,14.331920560024166
4.0,h,1400000.0,2.4,1.0,0.0,Northern Metropolitan,14.151982794585487
3.0,h,1301000.0,2.4,1.0,1.0,Northern Metropolitan,14.078643757494643
2.0,u,575000.0,2.4,1.0,1.0,Northern Metropolitan,13.262125319779487
3.0,u,766000.0,19.9,1.0,2.0,Eastern Metropolitan,13.548937448722729
4.0,h,910000.0,21.3,1.0,2.0,Eastern Metropolitan,13.721199878493033
4.0,h,1200000.0,21.3,1.0,1.0,Eastern Metropolitan,13.997832114758229
2.0,u,675000.0,8.9,1.0,1.0,Eastern Metropolitan,13.422467969854667
3.0,h,622000.0,23.5,1.0,1.0,South-Eastern Metropolitan,13.340695371721317
3.0,h,425000.0,20.6,2.0,2.0,Northern Metropolitan,12.959844447906553
4.0,t,2300000.0,15.2,2.0,2.0,Southern Metropolitan,14.648419680899378
3.0,h,1710000.0,15.2,2.0,0.0,Southern Metropolitan,14.352003928478842
4.0,t,2221000.0,15.2,2.0,2.0,Southern Metropolitan,14.613468102876565
3.0,h,515000.0,15.5,1.0,2.0,Western Metropolitan,13.151922179645874
3.0,h,540000.0,35.4,1.0,2.0,South-Eastern Metropolitan,13.199324418540456
3.0,h,1360000.0,11.0,2.0,6.0,Western Metropolitan,14.122995257712235
4.0,h,1500000.0,5.1,3.0,2.0,Western Metropolitan,14.22097566607244
3.0,h,1180000.0,5.1,1.0,0.0,Western Metropolitan,13.981024996441848
3.0,h,790000.0,6.2,2.0,2.0,Western Metropolitan,13.579788224443204
2.0,u,805000.0,1.9,2.0,2.0,Southern Metropolitan,13.5985975564007
2.0,u,530000.0,1.9,1.0,1.0,Southern Metropolitan,13.180632285528304
4.0,h,915000.0,20.5,3.0,2.0,Northern Metropolitan,13.726679344257658
3.0,h,644000.0,20.5,2.0,4.0,Northern Metropolitan,13.37545400508649
5.0,h,905000.0,20.5,3.5,3.0,Northern Metropolitan,13.715690222682063
2.0,u,800000.0,2.7,2.0,1.0,Southern Metropolitan,13.592367006650065
2.0,h,2210000.0,2.7,2.0,1.0,Southern Metropolitan,14.608503073493935
3.0,h,1400000.0,2.7,1.0,1.0,Southern Metropolitan,14.151982794585487
3.0,u,805000.0,2.7,1.0,1.0,Southern Metropolitan,13.5985975564007
3.0,u,2372500.0,2.7,2.0,1.0,Southern Metropolitan,14.690979295318174
2.0,u,535000.0,2.7,1.0,1.0,Southern Metropolitan,13.190022025878143
1.0,u,422000.0,0.7,1.0,1.0,Southern Metropolitan,12.952760593018148
2.0,u,590000.0,0.7,2.0,1.0,Southern Metropolitan,13.287877815881902
2.0,u,586500.0,5.0,1.0,1.0,Southern Metropolitan,13.281927947075667
1.0,u,451000.0,5.0,1.0,1.0,Southern Metropolitan,13.019222618484815
5.0,h,1780000.0,8.2,3.0,6.0,Western Metropolitan,14.392123922268269
2.0,h,790000.0,8.2,2.0,1.0,Western Metropolitan,13.579788224443204
3.0,h,455000.0,31.7,2.0,2.0,Western Metropolitan,13.028052697933088
3.0,h,410000.0,31.7,2.0,2.0,Western Metropolitan,12.92391243868049
3.0,h,775000.0,10.5,2.0,3.0,Western Metropolitan,13.560618308335483
3.0,h,690500.0,10.5,1.0,0.0,Western Metropolitan,13.445171251831484
3.0,h,520000.0,10.5,2.0,2.0,Western Metropolitan,13.16158409055761
2.0,u,740000.0,10.2,1.0,2.0,Southern Metropolitan,13.514405465180353
3.0,h,680000.0,18.0,2.0,2.0,Western Metropolitan,13.42984807715229
3.0,h,790500.0,15.5,2.0,2.0,Western Metropolitan,13.580420935631663
3.0,h,695000.0,15.5,2.0,2.0,Western Metropolitan,13.45166712454693
5.0,h,805000.0,15.5,2.0,2.0,Western Metropolitan,13.5985975564007
3.0,h,1350000.0,15.5,2.0,2.0,Eastern Metropolitan,14.115615150414612
4.0,t,1010000.0,12.4,3.0,2.0,Eastern Metropolitan,13.825460888817442
3.0,h,580000.0,15.3,1.0,2.0,Northern Metropolitan,13.270783382522602
4.0,h,653000.0,15.3,1.0,4.0,Northern Metropolitan,13.389332408258568
3.0,h,740000.0,15.3,2.0,2.0,Northern Metropolitan,13.514405465180353
2.0,u,493000.0,7.0,1.0,1.0,Northern Metropolitan,13.108264453024827
3.0,h,1240000.0,7.0,1.0,1.0,Northern Metropolitan,14.03062193758122
2.0,h,1010000.0,7.0,1.0,0.0,Northern Metropolitan,13.825460888817442
4.0,h,1626000.0,7.0,1.0,2.0,Northern Metropolitan,14.301633569089892
1.0,u,550000.0,4.1,1.0,1.0,Southern Metropolitan,13.217673557208654
3.0,u,2000000.0,4.1,2.0,2.0,Southern Metropolitan,14.508657738524219
2.0,u,751000.0,4.1,1.0,1.0,Southern Metropolitan,13.529160930746272
2.0,u,682000.0,4.1,1.0,1.0,Southern Metropolitan,13.432784936825598
2.0,t,355000.0,12.9,1.0,1.0,Western Metropolitan,12.779873068457553
4.0,h,1270000.0,17.2,2.0,2.0,Eastern Metropolitan,14.054527458434775
4.0,t,975000.0,17.2,2.0,2.0,Eastern Metropolitan,13.790192749979985
3.0,t,820000.0,17.2,2.0,2.0,Eastern Metropolitan,13.617059619240436
3.0,u,750000.0,17.2,2.0,1.0,Eastern Metropolitan,13.527828485512494
2.0,h,1280000.0,14.7,1.0,0.0,Eastern Metropolitan,14.0623706358958
3.0,h,1200000.0,21.1,1.0,0.0,Eastern Metropolitan,13.997832114758229
3.0,h,655000.0,14.5,2.0,1.0,Northern Metropolitan,13.39239051461739
3.0,h,531000.0,14.7,2.0,1.0,Western Metropolitan,13.182517300224076
3.0,h,490000.0,14.7,2.0,4.0,Western Metropolitan,13.102160670086809
3.0,h,472000.0,14.7,1.0,0.0,Western Metropolitan,13.064734264567692
3.0,h,467000.0,14.7,2.0,1.0,Western Metropolitan,13.054084536651034
2.0,u,302500.0,14.7,1.0,2.0,Western Metropolitan,12.619836556453032
5.0,h,750000.0,14.7,2.0,2.0,Western Metropolitan,13.527828485512494
3.0,h,390000.0,14.7,1.0,2.0,Western Metropolitan,12.873902018105829
3.0,h,1155000.0,6.4,2.0,1.0,Western Metropolitan,13.959610901938031
2.0,u,480000.0,6.4,1.0,1.0,Western Metropolitan,13.081541382884074
3.0,h,1100000.0,6.4,2.0,3.0,Western Metropolitan,13.9108207377686
2.0,u,792000.0,3.1,1.0,1.0,Northern Metropolitan,13.582316670796564
3.0,h,540000.0,16.5,1.0,2.0,Northern Metropolitan,13.199324418540456
4.0,h,1171000.0,16.7,2.0,3.0,South-Eastern Metropolitan,13.973368642579855
3.0,h,1408000.0,16.7,2.0,1.0,South-Eastern Metropolitan,14.157680815700125
3.0,h,1494000.0,6.8,1.0,0.0,Western Metropolitan,14.2169676446749
5.0,h,2372500.0,6.8,2.0,2.0,Western Metropolitan,14.830741237693333
3.0,h,1285000.0,6.8,2.0,3.0,Western Metropolitan,14.066269276311457
4.0,h,1900000.0,6.8,2.0,1.0,Western Metropolitan,14.457364444136669
3.0,h,950000.0,6.8,1.0,0.0,Western Metropolitan,13.764217263576723
5.0,h,1670000.0,12.7,3.0,2.0,Northern Metropolitan,14.328334184392938
2.0,h,950000.0,6.3,1.0,0.0,Western Metropolitan,13.764217263576723
3.0,h,1225000.0,6.3,1.0,0.0,Western Metropolitan,14.018451401960965
2.0,u,480000.0,3.0,1.0,1.0,Northern Metropolitan,13.081541382884074
2.0,u,750000.0,3.0,1.0,1.0,Northern Metropolitan,13.527828485512494
3.0,t,730000.0,10.4,1.0,2.0,Western Metropolitan,13.500799813124575
4.0,h,820000.0,10.5,2.0,1.0,Western Metropolitan,13.617059619240436
3.0,h,1650000.0,5.7,1.0,2.0,Northern Metropolitan,14.316285845876763
4.0,h,2372500.0,5.7,3.0,4.0,Northern Metropolitan,14.827111469642754
3.0,h,853000.0,11.0,1.0,1.0,Western Metropolitan,13.656514826473817
3.0,u,670000.0,11.0,2.0,1.0,Western Metropolitan,13.415032991367148
3.0,t,765000.0,11.0,2.0,2.0,Western Metropolitan,13.547631112808673
3.0,h,820000.0,15.5,2.0,2.0,Western Metropolitan,13.617059619240436
3.0,h,870000.0,9.4,1.0,4.0,Western Metropolitan,13.676248490630767
2.0,u,595000.0,6.3,1.0,1.0,Southern Metropolitan,13.296316684527767
4.0,h,2372500.0,6.3,3.5,2.0,Southern Metropolitan,14.978661367769956
2.0,h,1550000.0,6.3,1.0,0.0,Southern Metropolitan,14.253765488895429
4.0,h,1750000.0,4.3,2.0,1.0,Western Metropolitan,14.375126345899696
4.0,h,1400000.0,4.3,1.0,3.0,Western Metropolitan,14.151982794585487
3.0,h,1230000.0,4.3,1.0,1.0,Western Metropolitan,14.0225247273486
4.0,h,2170000.0,10.2,2.0,2.0,Southern Metropolitan,14.590237725516642
4.0,h,1680000.0,10.2,3.0,3.0,Southern Metropolitan,14.334304351379442
3.0,h,1650000.0,10.2,1.0,2.0,Southern Metropolitan,14.316285845876763
3.0,h,860000.0,10.2,2.0,2.0,Southern Metropolitan,13.664687668229691
2.0,h,1085000.0,9.5,1.0,3.0,Western Metropolitan,13.897090544956697
3.0,h,750000.0,9.5,1.0,1.0,Western Metropolitan,13.527828485512494
3.0,h,2372500.0,7.9,2.0,2.0,Southern Metropolitan,14.682611045647658
1.0,h,2100000.0,7.9,1.0,1.0,Southern Metropolitan,14.557447902693651
4.0,h,2372500.0,7.9,3.5,2.0,Southern Metropolitan,14.930652148583594
3.0,t,1557000.0,9.7,2.0,2.0,Southern Metropolitan,14.258271450816135
3.0,u,1420000.0,9.7,2.0,2.0,Southern Metropolitan,14.166167429577444
4.0,h,2372500.0,9.7,2.0,2.0,Southern Metropolitan,14.709146599273623
4.0,h,2050000.0,9.7,1.0,1.0,Southern Metropolitan,14.53335035111459
4.0,h,1926000.0,9.7,2.0,2.0,Southern Metropolitan,14.470955871340207
3.0,h,1490000.0,9.7,1.0,2.0,Southern Metropolitan,14.214286677921642
2.0,u,520000.0,23.2,1.0,1.0,Eastern Metropolitan,13.16158409055761
4.0,h,925000.0,23.2,1.0,10.0,Eastern Metropolitan,13.737549016494562
3.0,h,616000.0,23.2,2.0,0.0,Eastern Metropolitan,13.331002242515657
4.0,h,2372500.0,11.4,3.5,2.0,Southern Metropolitan,14.808762330974558
3.0,h,1116000.0,11.4,1.0,2.0,Southern Metropolitan,13.925261421923393
3.0,h,1573000.0,11.4,1.0,2.0,Southern Metropolitan,14.268495182040414
3.0,h,1316000.0,13.8,1.0,1.0,Southern Metropolitan,14.0901073908674
3.0,h,1617000.0,13.8,1.0,2.0,Southern Metropolitan,14.296083138559244
3.0,t,950000.0,13.8,2.0,2.0,Southern Metropolitan,13.764217263576723
3.0,h,1525000.0,13.8,1.0,3.0,Southern Metropolitan,14.237504968023648
4.0,h,1330000.0,13.8,2.0,2.0,Southern Metropolitan,14.100689500197937
3.0,t,850000.0,13.8,2.0,1.0,Southern Metropolitan,13.652991628466498
3.0,h,1228000.0,13.8,1.0,2.0,Southern Metropolitan,14.020897387689224
4.0,h,608500.0,35.2,2.0,2.0,Eastern Victoria,13.318752191409718
2.0,u,879000.0,17.3,1.0,1.0,Southern Metropolitan,13.686540176667314
3.0,h,1112000.0,13.4,1.0,3.0,Eastern Metropolitan,13.921670753792664
2.0,h,1425000.0,13.4,1.0,1.0,Eastern Metropolitan,14.169682371684887
3.0,h,1001000.0,13.4,1.0,1.0,Eastern Metropolitan,13.816510058297357
4.0,h,1280000.0,13.4,2.0,1.0,Eastern Metropolitan,14.0623706358958
3.0,h,1300000.0,13.4,1.0,1.0,Eastern Metropolitan,14.077874822431765
2.0,u,725000.0,13.4,2.0,2.0,Eastern Metropolitan,13.493926933836812
2.0,h,710500.0,16.1,1.0,1.0,Eastern Metropolitan,13.473724226519293
2.0,u,855000.0,10.5,1.0,1.0,Southern Metropolitan,13.658856747918897
3.0,h,2020000.0,10.5,2.0,2.0,Southern Metropolitan,14.518608069377388
3.0,u,1410000.0,10.5,2.0,2.0,Southern Metropolitan,14.15910026235435
4.0,h,2100000.0,10.3,3.0,2.0,Southern Metropolitan,14.557447902693651
2.0,h,1410000.0,10.3,1.0,2.0,Southern Metropolitan,14.15910026235435
4.0,t,1620000.0,10.3,2.0,2.0,Southern Metropolitan,14.297936707208567
2.0,u,310000.0,14.0,1.0,1.0,Northern Metropolitan,12.644327576461329
3.0,h,374000.0,14.0,1.0,2.0,Northern Metropolitan,12.832011076396668
2.0,u,510000.0,5.2,1.0,0.0,Northern Metropolitan,13.142166004700508
3.0,h,1925000.0,5.2,1.0,4.0,Northern Metropolitan,14.470436525704022
2.0,h,890000.0,5.2,1.0,0.0,Northern Metropolitan,13.698976741708323
4.0,h,1500000.0,5.2,1.0,1.0,Northern Metropolitan,14.22097566607244
3.0,h,950000.0,5.2,1.0,0.0,Northern Metropolitan,13.764217263576723
1.0,u,312000.0,5.2,1.0,1.0,Northern Metropolitan,12.65075846679162
3.0,h,1010000.0,5.2,2.0,4.0,Northern Metropolitan,13.825460888817442
3.0,u,763000.0,5.2,1.0,1.0,Northern Metropolitan,13.545013310266594
3.0,h,1100000.0,10.8,1.0,1.0,Eastern Metropolitan,13.9108207377686
3.0,h,687000.0,12.1,1.0,3.0,Northern Metropolitan,13.440089571204487
3.0,h,680000.0,12.1,1.0,1.0,Northern Metropolitan,13.42984807715229
4.0,h,755000.0,12.1,2.0,2.0,Northern Metropolitan,13.534473028231162
3.0,h,1100000.0,2.4,2.0,2.0,Northern Metropolitan,13.9108207377686
3.0,t,918000.0,10.4,2.0,1.0,Southern Metropolitan,13.729952669602628
5.0,h,1523500.0,14.7,2.0,2.0,Eastern Metropolitan,14.236520877407902
3.0,h,968000.0,14.7,1.0,1.0,Eastern Metropolitan,13.782987366258714
4.0,h,1580000.0,14.7,2.0,2.0,Eastern Metropolitan,14.27293540500315
2.0,t,795000.0,7.7,2.0,1.0,Southern Metropolitan,13.58609739363647
3.0,h,1775000.0,7.7,1.0,3.0,Southern Metropolitan,14.389310980891652
5.0,h,2361000.0,7.7,3.0,2.0,Southern Metropolitan,14.67459581606765
4.0,u,1900000.0,7.7,2.0,4.0,Southern Metropolitan,14.457364444136669
3.0,h,1840000.0,3.5,1.0,1.0,Northern Metropolitan,14.425276129585168
2.0,h,920000.0,10.1,1.0,1.0,Southern Metropolitan,13.732128949025222
3.0,h,1550000.0,10.1,2.0,2.0,Southern Metropolitan,14.253765488895429
3.0,h,500000.0,34.9,2.0,2.0,South-Eastern Metropolitan,13.122363377404328
3.0,h,561000.0,34.9,1.0,2.0,South-Eastern Metropolitan,13.237476184504834
1.0,u,295000.0,8.7,1.0,1.0,Southern Metropolitan,12.594730635321957
3.0,t,1237000.0,8.7,2.0,2.0,Southern Metropolitan,14.028199651374624
3.0,h,740000.0,11.7,1.0,1.0,Southern Metropolitan,13.514405465180353
4.0,h,1120000.0,17.9,2.0,2.0,Southern Metropolitan,13.928839243271277
3.0,h,1051000.0,17.9,1.0,3.0,Southern Metropolitan,13.865252649859087
3.0,h,1170000.0,17.9,1.0,2.0,Southern Metropolitan,13.972514306773938
3.0,t,861000.0,17.9,2.0,2.0,Southern Metropolitan,13.665849783409868
2.0,u,535000.0,17.9,1.0,2.0,Southern Metropolitan,13.190022025878143
6.0,h,1361000.0,16.7,3.0,4.0,South-Eastern Metropolitan,14.123730281633604
3.0,h,1462000.0,16.7,1.0,1.0,South-Eastern Metropolitan,14.195315919291861
3.0,h,745000.0,17.5,2.0,2.0,South-Eastern Metropolitan,13.521139497361697
3.0,h,1100000.0,6.7,1.0,0.0,Northern Metropolitan,13.9108207377686
3.0,h,365000.0,20.6,1.0,1.0,Northern Metropolitan,12.80765263256463
4.0,h,600000.0,20.6,2.0,2.0,Northern Metropolitan,13.304684934198283
3.0,h,567000.0,23.0,1.0,1.0,Eastern Metropolitan,13.248114582709889
3.0,h,862000.0,23.0,2.0,1.0,Eastern Metropolitan,13.66701054964583
3.0,h,630000.0,23.0,2.0,2.0,Eastern Metropolitan,13.353475098367715
4.0,h,820000.0,23.0,2.0,2.0,Eastern Metropolitan,13.617059619240436
6.0,h,1350000.0,23.0,3.5,4.0,Eastern Metropolitan,14.115615150414612
4.0,h,859000.0,23.0,2.0,3.0,Eastern Metropolitan,13.663524200966393
4.0,h,1071500.0,24.7,1.0,1.0,South-Eastern Metropolitan,13.88457009389577
4.0,h,750000.0,24.7,2.0,1.0,South-Eastern Metropolitan,13.527828485512494
4.0,h,1100000.0,22.2,2.0,2.0,South-Eastern Metropolitan,13.9108207377686
3.0,h,980000.0,22.2,2.0,2.0,South-Eastern Metropolitan,13.795307850646754
4.0,t,1202000.0,12.4,3.0,0.0,Eastern Metropolitan,13.99949739407729
4.0,h,1120000.0,12.4,2.0,2.0,Eastern Metropolitan,13.928839243271277
